tokenizer_id,corpus_id,mask,tokenizer_fingerprint,corpus_sha,code_version,n_chars,n_mask,n_gold_words,n_tokens,n_tokens_accepted,b_tp,b_fp,b_fn,b_tn,w_tp,w_pred,w_gold,w_intact,crossing_tokens,f_midcodepoint,f_cluster_split,f_overlap_rejected,f_dropped_chars,f_prefix_space_trim,n_sents
phi4,hkcancor_p,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,5192,2835,1311,631,0,20,1049,2199,1568,1614,0,2357,0,0,0,0,257
phi4,hkcancor_p,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
phi4,hkcancor_p,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
phi4,hkcancor_s,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,5192,2835,1311,631,0,20,1049,2199,1568,1614,0,2357,0,0,0,0,257
phi4,hkcancor_s,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
phi4,hkcancor_s,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,5192,2835,1918,660,3,20,1608,2835,2178,1614,3,2357,0,0,0,0,257
phi4,khpos,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,83243,42109,8575,11977,608,2986,2625,21552,10183,627,608,41134,19804,0,0,0,1000
phi4,khpos,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,83243,42109,9166,12139,611,2990,3167,22305,10777,627,611,41134,19804,0,0,0,1000
phi4,khpos,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,83243,42109,9166,31943,612,7351,620,42109,10778,627,612,41134,19804,0,0,0,1000
phi4,osf_cwsa_zh,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,15894,10154,4426,4731,2,154,1293,9657,4928,1792,2,5740,0,0,0,0,500
phi4,osf_cwsa_zh,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,15894,10154,4923,4731,2,154,1790,10154,5425,1792,2,5740,0,0,0,0,500
phi4,osf_cwsa_zh,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,15894,10154,4923,4731,2,154,1790,10154,5425,1792,2,5740,0,0,0,0,500
phi4,sighan_as,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,101843,67474,29051,24728,38,1003,14340,58779,34089,21768,37,34369,0,0,3,0,5000
phi4,sighan_as,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,101843,67474,37328,25146,97,1011,21588,67474,42425,21768,96,34369,0,0,3,0,5000
phi4,sighan_as,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,101843,67474,37328,25146,97,1011,21588,67474,42425,21768,96,34369,0,0,3,0,5000
phi4,sighan_cityu,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,100764,65866,27123,24703,33,1609,10266,53318,28648,19988,27,34898,0,0,8,0,1492
phi4,sighan_cityu,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,100764,65866,39250,25124,194,1629,19626,65866,40936,19988,188,34898,0,0,8,0,1492
phi4,sighan_cityu,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,100764,65866,39250,25124,194,1629,19626,65866,40936,19988,188,34898,0,0,8,0,1492
phi4,sighan_msr,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,220939,177541,71623,68994,46,5709,28269,144602,75654,52483,40,43398,0,0,12,0,3985
phi4,sighan_msr,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,220939,177541,101783,71773,1105,5709,50396,177541,106873,52483,1044,43398,0,0,12,0,3985
phi4,sighan_msr,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,220939,177541,101783,71773,1105,5709,50396,177541,106873,52483,1044,43398,0,0,12,0,3985
phi4,sighan_pku,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,210376,164768,69567,59459,230,6686,26606,130970,71741,51870,227,45608,0,0,14,0,1944
phi4,sighan_pku,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,210376,164768,101249,61575,1179,6786,49681,164768,104372,51870,1176,45608,0,0,14,0,1944
phi4,sighan_pku,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,210376,164768,101249,61575,1179,6786,49681,164768,104372,51870,1176,45608,0,0,14,0,1944
phi4,ud_th_pud,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,93621,89493,18807,27893,74,3562,6891,47700,19881,641,74,4128,37450,0,0,0,1000
phi4,ud_th_pud,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,93621,89493,23052,27991,434,3569,10011,52043,24486,641,433,4128,37450,0,0,0,1000
phi4,ud_th_pud,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,93621,89493,23052,65441,434,8391,2310,89493,24486,641,433,4128,37450,0,0,0,1000
phi4,ud_yue_hk,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,29158,18076,8429,4115,10,444,5949,13548,9443,10180,9,11082,0,0,1,0,1004
phi4,ud_yue_hk,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,29158,18076,12892,4180,23,534,10141,18076,13919,10180,22,11082,0,0,1,0,1004
phi4,ud_yue_hk,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,29158,18076,12892,4180,23,534,10141,18076,13919,10180,22,11082,0,0,1,0,1004
phi4,ud_zh_gsd,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,27266,18159,7935,6104,4,992,3525,14539,8439,6458,4,9107,0,0,3,0,500
phi4,ud_zh_gsd,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,27266,18159,11455,6204,84,992,6334,18159,12039,6458,84,9107,0,0,3,0,500
phi4,ud_zh_gsd,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,27266,18159,11455,6204,84,992,6334,18159,12039,6458,84,9107,0,0,3,0,500
phi4,ud_zh_gsdsimp,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,23167,17899,7902,5934,37,1162,3614,14336,8439,6629,37,5268,0,0,2,0,500
phi4,ud_zh_gsdsimp,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,23167,17899,11365,6034,174,1162,6329,17899,12039,6629,174,5268,0,0,2,0,500
phi4,ud_zh_gsdsimp,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,23167,17899,11365,6034,174,1162,6329,17899,12039,6629,174,5268,0,0,2,0,500
phi4,ud_zh_hk,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,19788,13590,6396,3772,57,322,4182,11172,7457,6497,56,6198,0,0,1,0,1004
phi4,ud_zh_hk,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,19788,13590,8786,3800,84,389,6340,13590,9874,6497,83,6198,0,0,1,0,1004
phi4,ud_zh_hk,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,19788,13590,8786,3800,84,389,6340,13590,9874,6497,83,6198,0,0,1,0,1004
phi4,vistec_th,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,681825,337977,1254210,1216803,254215,341273,1612,84725,102242,600488,260827,16364,1610,37407,481831,0,0,0,5000
phi4,vistec_th,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,842412,337977,1254210,1216803,371120,358852,24870,87570,177461,734972,400990,16364,24829,37407,481831,0,0,0,5000
phi4,vistec_th,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,bed5ca30c44920d580dad8f82cb8699a-af9331ff81d8,c1-b1-a1,1392530,1387530,337977,1254210,1216803,371229,840574,24873,150854,50067,1216803,401102,16364,24832,37407,481831,0,0,0,5000
phi4,wisesight1000,core,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,35989,18790,65880,63609,12634,16746,86,6523,5251,30373,13713,1937,86,2271,24826,0,0,0,993
phi4,wisesight1000,legal,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,46265,18790,65880,63609,20213,17577,1509,6966,10042,38783,22715,1937,1493,2271,24826,0,0,0,993
phi4,wisesight1000,raw,a866478e5adc2c166f44f5bb16194776cd5c2804fba2c261d11ea48925324325,db4e643f660267c46562963d21e2ca5d-af9331ff81d8,c1-b1-a1,75135,74142,18790,65880,63609,20228,42388,1509,10017,3667,63609,22730,1937,1493,2271,24826,0,0,0,993
sea-lion-gemma,alt_km,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,349503,177585,675718,675668,154140,188430,2,6931,31162,347570,159142,11346,2,50,308581,0,0,0,5000
sea-lion-gemma,alt_km,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,369883,177585,675718,675668,172490,189597,774,7022,43853,367087,178264,11346,770,50,308581,0,0,0,5000
sea-lion-gemma,alt_km,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,57adf94bc86a52a59e4151d41cf87c72-af9331ff81d8,c1-b1-a1,699986,694986,177585,675718,675668,172491,498177,774,23544,10583,675668,178265,11346,770,50,308581,0,0,0,5000
sea-lion-gemma,hkcancor_d,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,1962,2445,2892,2633,1467,273,87,135,1401,1997,1811,2189,87,259,0,0,0,0,257
sea-lion-gemma,hkcancor_d,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,2892,2633,2098,278,90,135,2011,2633,2445,2189,90,259,0,0,0,0,257
sea-lion-gemma,hkcancor_d,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,f318a47addd2c515077cf9aec2e1f445-af9331ff81d8,c1-b1-a1,2858,2601,2445,2892,2633,2098,278,90,135,2011,2633,2445,2189,90,259,0,0,0,0,257
sea-lion-gemma,hkcancor_p,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,1962,2178,2892,2633,1247,493,64,158,1041,1997,1568,1728,64,259,0,0,0,0,257
sea-lion-gemma,hkcancor_p,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,2892,2633,1854,522,67,158,1597,2633,2178,1728,67,259,0,0,0,0,257
sea-lion-gemma,hkcancor_p,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,edbbd3fee436612fbcab80d64f4359d8-af9331ff81d8,c1-b1-a1,2858,2601,2178,2892,2633,1854,522,67,158,1597,2633,2178,1728,67,259,0,0,0,0,257
sea-lion-gemma,hkcancor_s,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,1962,2178,2892,2633,1247,493,64,158,1041,1997,1568,1728,64,259,0,0,0,0,257
sea-lion-gemma,hkcancor_s,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,2892,2633,1854,522,67,158,1597,2633,2178,1728,67,259,0,0,0,0,257
sea-lion-gemma,hkcancor_s,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,b8ddbfc684e40364d686881c7f75b390-af9331ff81d8,c1-b1-a1,2858,2601,2178,2892,2633,1854,522,67,158,1597,2633,2178,1728,67,259,0,0,0,0,257
sea-lion-gemma,khpos,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24146,10778,48907,48863,9183,14963,0,0,2000,25146,10183,627,0,44,22967,0,0,0,1000
sea-lion-gemma,khpos,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,24906,10778,48907,48863,9771,15125,6,4,2533,25896,10777,627,6,44,22967,0,0,0,1000
sea-lion-gemma,khpos,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,db07f6e38fbdec98e108f08272cddb44-af9331ff81d8,c1-b1-a1,50072,49072,10778,48907,48863,9771,38092,7,1202,615,48863,10778,627,7,44,22967,0,0,0,1000
sea-lion-gemma,osf_cwsa_zh,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9313,5425,7535,7535,4098,2440,330,2445,2544,7038,4928,3492,329,0,0,0,0,0,500
sea-lion-gemma,osf_cwsa_zh,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,7535,7535,4595,2440,330,2445,3041,7535,5425,3492,329,0,0,0,0,0,500
sea-lion-gemma,osf_cwsa_zh,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,40a6e2b75aed4185096260b399664383-af9331ff81d8,c1-b1-a1,10310,9810,5425,7535,7535,4595,2440,330,2445,3041,7535,5425,3492,329,0,0,0,0,0,500
sea-lion-gemma,sighan_as,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,54820,42425,53336,53330,26117,13658,2972,12073,18804,44775,34089,31569,2881,6,0,0,0,0,5000
sea-lion-gemma,sighan_as,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,53336,53330,34255,14075,3170,12082,26130,53330,42425,31569,3063,6,0,0,0,0,5000
sea-lion-gemma,sighan_as,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,2be63cd08c949b44cd6e9a69edbec5fc-af9331ff81d8,c1-b1-a1,68582,63582,42425,53336,53330,34255,14075,3170,12082,26130,53330,42425,31569,3063,6,0,0,0,0,5000
sea-lion-gemma,sighan_cityu,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,53468,40936,54215,54209,25016,15293,2140,11019,14268,41801,28648,28675,2081,6,0,0,0,0,1492
sea-lion-gemma,sighan_cityu,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,54215,54209,37017,15700,2427,11053,24551,54209,40936,28675,2359,6,0,0,0,0,1492
sea-lion-gemma,sighan_cityu,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,58581cf718d59e4d15084352ad65b879-af9331ff81d8,c1-b1-a1,67689,66197,40936,54215,54209,37017,15700,2427,11053,24551,54209,40936,28675,2359,6,0,0,0,0,1492
sea-lion-gemma,sighan_msr,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,146372,106873,130026,130026,64620,28154,7049,46549,45698,96759,75654,86196,6915,0,0,0,0,0,3985
sea-lion-gemma,sighan_msr,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,130026,130026,95110,30931,7778,46551,73000,130026,106873,86196,7535,0,0,0,0,0,3985
sea-lion-gemma,sighan_msr,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,0560e07eb0101afa53c16a255caaa319-af9331ff81d8,c1-b1-a1,184355,180370,106873,130026,130026,95110,30931,7778,46551,73000,130026,106873,86196,7535,0,0,0,0,0,3985
sea-lion-gemma,sighan_pku,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,135942,104372,125363,125359,62601,26857,7196,39288,40874,91402,71741,82164,6984,4,0,0,0,0,1944
sea-lion-gemma,sighan_pku,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,125363,125359,94507,28908,7921,39453,68723,125359,104372,82164,7656,4,0,0,0,0,1944
sea-lion-gemma,sighan_pku,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,b2a4d594aa65a829a81df1b6afce55ee-af9331ff81d8,c1-b1-a1,172733,170789,104372,125363,125359,94507,28908,7921,39453,68723,125359,104372,82164,7656,4,0,0,0,0,1944
sea-lion-gemma,ud_th_pud,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,50336,22330,40648,40648,17951,11207,930,20248,12233,30158,19881,13499,930,0,7565,0,0,0,1000
sea-lion-gemma,ud_th_pud,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,55046,22330,40648,40648,20778,11305,2708,20255,13350,33083,24486,13499,2705,0,7565,0,0,0,1000
sea-lion-gemma,ud_th_pud,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,4b0e1b9bb0262e2aedf915e4322e9c30-af9331ff81d8,c1-b1-a1,98318,97318,22330,40648,40648,20778,18870,2708,54962,11991,40648,24486,13499,2705,0,7565,0,0,0,1000
sea-lion-gemma,ud_yue_hk,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,12998,13918,15719,15682,7909,2245,530,2314,6572,11158,9443,11903,520,37,0,0,0,0,1004
sea-lion-gemma,ud_yue_hk,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,15719,15682,12352,2326,563,2388,10830,15682,13919,11903,553,37,0,0,0,0,1004
sea-lion-gemma,ud_yue_hk,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,c57eef85e9d45467b37b16a74061fa07-af9331ff81d8,c1-b1-a1,18633,17629,13918,15719,15682,12352,2326,563,2388,10830,15682,13919,11903,553,37,0,0,0,0,1004
sea-lion-gemma,ud_zh_gsd,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,15035,12010,15185,15181,7164,3925,775,3171,4472,11589,8439,8977,748,4,0,0,0,0,500
sea-lion-gemma,ud_zh_gsd,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,15185,15181,10656,4025,883,3171,7470,15181,12039,8977,855,4,0,0,0,0,500
sea-lion-gemma,ud_zh_gsd,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,8cac770ebc7b997f152fcbf748555fd2-af9331ff81d8,c1-b1-a1,19235,18735,12010,15185,15181,10656,4025,883,3171,7470,15181,12039,8977,855,4,0,0,0,0,500
sea-lion-gemma,ud_zh_gsdsimp,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,15035,12010,14473,14467,6958,3417,981,3679,4530,10875,8439,9459,939,6,0,0,0,0,500
sea-lion-gemma,ud_zh_gsdsimp,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,14473,14467,10450,3517,1089,3679,7551,14467,12039,9459,1046,6,0,0,0,0,500
sea-lion-gemma,ud_zh_gsdsimp,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,6f25aa75467198a1068703ba7201892f-af9331ff81d8,c1-b1-a1,19235,18735,12010,14473,14467,10450,3517,1089,3679,7551,14467,12039,9459,1046,6,0,0,0,0,500
sea-lion-gemma,ud_zh_hk,core,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,10547,9874,10208,10208,5431,1366,1022,2728,4494,7801,7457,8729,978,0,0,0,0,0,1004
sea-lion-gemma,ud_zh_hk,legal,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,10208,10208,7802,1402,1068,2787,6728,10208,9874,8729,1024,0,0,0,0,0,1004
sea-lion-gemma,ud_zh_hk,raw,57396845ccc1ddafc1eb1e2b31320e9d7ca74bc6103a71416af4166cd7b534cf,3b03a30f7f07a74d502e63ab7b2158b1-af9331ff81d8,c1-b1-a1,14063,13059,9874,10208,10208,7802,1402,1068,2787,6728,10208,9874,8729,1024,0,0,0,0,0,1004
